date,store_id,product_id,product_name,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality
2025-09-22,1,P010,Red Label Tea 500g,Beverages,South,265,56,62,58,255,5,Rainy,0,264.76,Low
2025-09-23,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,56,55,60,51,58,10,Sunny,0,59.59,Low
2025-09-23,1,P002,Britannia Good Day 600g,Snacks,South,181,31,43,34,120,0,Sunny,0,119.03,Low
2025-09-23,1,P003,Aashirvaad Atta 5kg,Staples,South,214,71,90,72,248,5,Sunny,0,229.32,Low
2025-09-23,1,P004,Maggi 2-Minute Noodles,Snacks,South,181,61,77,59,48,0,Cloudy,0,51.19,Low
2025-09-23,1,P005,Tata Salt 1kg,Staples,South,154,54,64,55,22,5,Sunny,1,23.2,Low
2025-09-23,1,P006,Coca-Cola 600ml,Beverages,South,215,59,76,59,40,10,Rainy,1,40.07,Low
2025-09-23,1,P007,Parle-G 800g,Snacks,South,292,44,49,42,65,0,Cloudy,0,66.93,Low
2025-09-23,1,P008,Surf Excel 1kg,Cleaning,South,128,29,34,31,220,15,Rainy,0,241.71,Low
2025-09-23,1,P009,Amul Butter 500g,Dairy,South,112,47,63,44,275,10,Cloudy,1,252.73,Low
2025-09-23,1,P010,Red Label Tea 500g,Beverages,South,219,21,22,22,255,0,Stormy,1,264.97,Low
2025-09-24,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,285,63,65,64,58,0,Cloudy,0,55.61,Low
2025-09-24,1,P002,Britannia Good Day 600g,Snacks,South,199,18,28,15,120,5,Rainy,0,122.56,Low
2025-09-24,1,P003,Aashirvaad Atta 5kg,Staples,South,288,35,52,37,248,5,Rainy,0,247.8,Low
2025-09-24,1,P004,Maggi 2-Minute Noodles,Snacks,South,200,67,79,68,48,0,Stormy,0,50.38,Low
2025-09-24,1,P005,Tata Salt 1kg,Staples,South,245,54,61,51,22,15,Stormy,0,21.22,Low
2025-09-24,1,P006,Coca-Cola 600ml,Beverages,South,70,47,66,50,40,5,Rainy,0,42.02,Low
2025-09-24,1,P007,Parle-G 800g,Snacks,South,249,62,72,57,65,0,Sunny,1,65.46,Low
2025-09-24,1,P008,Surf Excel 1kg,Cleaning,South,187,20,23,21,220,0,Rainy,0,217.65,Low
2025-09-24,1,P009,Amul Butter 500g,Dairy,South,277,40,45,40,275,0,Cloudy,1,278.3,Low
2025-09-24,1,P010,Red Label Tea 500g,Beverages,South,291,34,48,35,255,0,Sunny,0,246.75,Low
2025-09-25,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,159,18,34,15,58,0,Cloudy,0,54.76,Low
2025-09-25,1,P002,Britannia Good Day 600g,Snacks,South,219,72,75,67,120,5,Stormy,0,108.2,Low
2025-09-25,1,P003,Aashirvaad Atta 5kg,Staples,South,76,74,88,71,248,0,Stormy,1,265.63,Low
2025-09-25,1,P004,Maggi 2-Minute Noodles,Snacks,South,195,46,53,42,48,0,Stormy,0,50.52,Low
2025-09-25,1,P005,Tata Salt 1kg,Staples,South,196,54,60,55,22,0,Stormy,1,21.21,Low
2025-09-25,1,P006,Coca-Cola 600ml,Beverages,South,208,35,54,38,40,15,Sunny,0,40.56,Low
2025-09-25,1,P007,Parle-G 800g,Snacks,South,73,32,51,29,65,0,Sunny,0,70.38,Low
2025-09-25,1,P008,Surf Excel 1kg,Cleaning,South,158,80,92,80,220,0,Stormy,0,204.26,Low
2025-09-25,1,P009,Amul Butter 500g,Dairy,South,225,49,68,49,275,5,Rainy,0,262.43,Low
2025-09-25,1,P010,Red Label Tea 500g,Beverages,South,68,48,65,50,255,15,Stormy,0,255.68,Low
2025-09-26,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,251,63,80,61,58,20,Rainy,0,61.43,Low
2025-09-26,1,P002,Britannia Good Day 600g,Snacks,South,226,69,81,72,120,0,Rainy,1,130.97,Low
2025-09-26,1,P003,Aashirvaad Atta 5kg,Staples,South,83,40,43,41,248,0,Sunny,0,265.31,Low
2025-09-26,1,P004,Maggi 2-Minute Noodles,Snacks,South,263,12,28,9,48,5,Sunny,1,43.79,Low
2025-09-26,1,P005,Tata Salt 1kg,Staples,South,63,45,63,49,22,20,Cloudy,0,21.39,Low
2025-09-26,1,P006,Coca-Cola 600ml,Beverages,South,81,48,56,44,40,0,Cloudy,0,38.99,Low
2025-09-26,1,P007,Parle-G 800g,Snacks,South,251,69,73,72,65,15,Sunny,0,61.54,Low
2025-09-26,1,P008,Surf Excel 1kg,Cleaning,South,204,23,27,20,220,15,Sunny,1,240.64,Low
2025-09-26,1,P009,Amul Butter 500g,Dairy,South,158,21,34,24,275,0,Stormy,0,263.69,Low
2025-09-26,1,P010,Red Label Tea 500g,Beverages,South,239,56,74,54,255,0,Stormy,0,266.26,Low
2025-09-27,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,258,26,39,23,58,5,Stormy,1,52.29,Low
2025-09-27,1,P002,Britannia Good Day 600g,Snacks,South,265,79,92,83,120,15,Stormy,0,109.49,Low
2025-09-27,1,P003,Aashirvaad Atta 5kg,Staples,South,232,82,87,85,248,0,Stormy,1,237.29,Low
2025-09-27,1,P004,Maggi 2-Minute Noodles,Snacks,South,255,90,102,93,48,20,Sunny,0,46.58,Low
2025-09-27,1,P005,Tata Salt 1kg,Staples,South,81,84,88,87,22,0,Cloudy,0,20.67,Low
2025-09-27,1,P006,Coca-Cola 600ml,Beverages,South,148,35,51,31,40,0,Stormy,0,39.76,Low
2025-09-27,1,P007,Parle-G 800g,Snacks,South,118,42,47,39,65,0,Cloudy,0,65.84,Low
2025-09-27,1,P008,Surf Excel 1kg,Cleaning,South,63,48,64,51,220,20,Sunny,0,200.47,Low
2025-09-27,1,P009,Amul Butter 500g,Dairy,South,210,61,73,61,275,20,Stormy,1,269.16,Low
2025-09-27,1,P010,Red Label Tea 500g,Beverages,South,192,26,26,29,255,0,Rainy,0,272.7,Low
2025-09-28,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,297,65,75,64,58,0,Rainy,0,56.98,Low
2025-09-28,1,P002,Britannia Good Day 600g,Snacks,South,196,61,69,65,120,20,Stormy,0,120.03,Low
2025-09-28,1,P003,Aashirvaad Atta 5kg,Staples,South,268,89,106,93,248,10,Sunny,0,237.7,Low
2025-09-28,1,P004,Maggi 2-Minute Noodles,Snacks,South,146,59,69,54,48,10,Stormy,1,50.96,Low
2025-09-28,1,P005,Tata Salt 1kg,Staples,South,203,68,83,64,22,0,Stormy,1,21.04,Low
2025-09-28,1,P006,Coca-Cola 600ml,Beverages,South,263,40,52,43,40,0,Stormy,0,41.9,Low
2025-09-28,1,P007,Parle-G 800g,Snacks,South,170,40,51,44,65,5,Rainy,0,60.55,Low
2025-09-28,1,P008,Surf Excel 1kg,Cleaning,South,123,79,86,77,220,0,Rainy,1,207.04,Low
2025-09-28,1,P009,Amul Butter 500g,Dairy,South,109,41,51,39,275,20,Rainy,0,287.27,Low
2025-09-28,1,P010,Red Label Tea 500g,Beverages,South,87,34,47,31,255,15,Sunny,0,229.53,Low
2025-09-29,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,94,47,58,47,58,15,Sunny,1,55.54,Low
2025-09-29,1,P002,Britannia Good Day 600g,Snacks,South,216,75,87,71,120,0,Stormy,0,124.07,Low
2025-09-29,1,P003,Aashirvaad Atta 5kg,Staples,South,101,69,73,65,248,5,Rainy,0,243.07,Low
2025-09-29,1,P004,Maggi 2-Minute Noodles,Snacks,South,142,71,75,69,48,0,Rainy,0,50.88,Low
2025-09-29,1,P005,Tata Salt 1kg,Staples,South,167,59,59,59,22,15,Sunny,0,22.67,Low
2025-09-29,1,P006,Coca-Cola 600ml,Beverages,South,131,46,51,45,40,0,Cloudy,0,43.92,Low
2025-09-29,1,P007,Parle-G 800g,Snacks,South,70,34,37,30,65,10,Sunny,0,70.96,Low
2025-09-29,1,P008,Surf Excel 1kg,Cleaning,South,217,49,60,45,220,0,Cloudy,1,234.65,Low
2025-09-29,1,P009,Amul Butter 500g,Dairy,South,121,73,80,71,275,20,Rainy,0,248.9,Low
2025-09-29,1,P010,Red Label Tea 500g,Beverages,South,265,42,44,38,255,10,Sunny,0,239.31,Low
2025-09-30,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,287,45,60,43,58,0,Stormy,1,54.11,Low
2025-09-30,1,P002,Britannia Good Day 600g,Snacks,South,203,35,46,34,120,10,Rainy,1,118.36,Low
2025-09-30,1,P003,Aashirvaad Atta 5kg,Staples,South,227,50,61,49,248,5,Rainy,0,257.5,Low
2025-09-30,1,P004,Maggi 2-Minute Noodles,Snacks,South,182,33,35,33,48,0,Cloudy,0,46.48,Low
2025-09-30,1,P005,Tata Salt 1kg,Staples,South,244,19,28,18,22,0,Cloudy,1,23.86,Low
2025-09-30,1,P006,Coca-Cola 600ml,Beverages,South,54,33,49,36,40,10,Sunny,0,37.55,Low
2025-09-30,1,P007,Parle-G 800g,Snacks,South,255,49,64,48,65,0,Stormy,1,70.63,Low
2025-09-30,1,P008,Surf Excel 1kg,Cleaning,South,188,59,73,58,220,0,Rainy,0,201.04,Low
2025-09-30,1,P009,Amul Butter 500g,Dairy,South,245,66,80,63,275,5,Stormy,0,296.8,Low
2025-09-30,1,P010,Red Label Tea 500g,Beverages,South,285,74,83,78,255,0,Cloudy,0,253.89,Low
2025-10-01,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,258,51,51,53,58,20,Rainy,0,58.15,High
2025-10-01,1,P002,Britannia Good Day 600g,Snacks,South,245,22,41,17,120,10,Sunny,0,115.46,High
2025-10-01,1,P003,Aashirvaad Atta 5kg,Staples,South,79,53,66,50,248,0,Sunny,0,271.49,High
2025-10-01,1,P004,Maggi 2-Minute Noodles,Snacks,South,275,101,120,97,48,0,Stormy,0,46.56,High
2025-10-01,1,P005,Tata Salt 1kg,Staples,South,242,79,94,83,22,0,Sunny,0,20.4,High
2025-10-01,1,P006,Coca-Cola 600ml,Beverages,South,213,66,67,63,40,5,Sunny,1,42.1,High
2025-10-01,1,P007,Parle-G 800g,Snacks,South,192,105,106,107,65,0,Sunny,0,68.34,High
2025-10-01,1,P008,Surf Excel 1kg,Cleaning,South,137,62,78,63,220,20,Stormy,0,205.85,High
2025-10-01,1,P009,Amul Butter 500g,Dairy,South,206,59,70,57,275,10,Sunny,0,268.18,High
2025-10-01,1,P010,Red Label Tea 500g,Beverages,South,157,36,43,37,255,20,Rainy,0,279.44,High
2025-10-02,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,288,81,98,85,58,15,Cloudy,0,60.15,High
2025-10-02,1,P002,Britannia Good Day 600g,Snacks,South,132,56,71,51,120,5,Sunny,0,121.82,High
2025-10-02,1,P003,Aashirvaad Atta 5kg,Staples,South,156,102,104,98,248,0,Cloudy,0,242.87,High
2025-10-02,1,P004,Maggi 2-Minute Noodles,Snacks,South,98,40,40,35,48,5,Cloudy,0,43.4,High
2025-10-02,1,P005,Tata Salt 1kg,Staples,South,197,116,129,120,22,20,Sunny,0,23.11,High
2025-10-02,1,P006,Coca-Cola 600ml,Beverages,South,268,105,107,104,40,0,Rainy,1,43.56,High
2025-10-02,1,P007,Parle-G 800g,Snacks,South,241,81,91,84,65,15,Rainy,0,59.77,High
2025-10-02,1,P008,Surf Excel 1kg,Cleaning,South,274,87,95,82,220,0,Sunny,0,221.86,High
2025-10-02,1,P009,Amul Butter 500g,Dairy,South,169,46,55,44,275,20,Rainy,0,274.35,High
2025-10-02,1,P010,Red Label Tea 500g,Beverages,South,126,53,63,55,255,10,Rainy,0,241.17,High
2025-10-03,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,299,34,50,32,58,0,Sunny,0,58.16,High
2025-10-03,1,P002,Britannia Good Day 600g,Snacks,South,202,79,97,82,120,0,Rainy,1,131.85,High
2025-10-03,1,P003,Aashirvaad Atta 5kg,Staples,South,182,81,97,82,248,15,Rainy,0,256.86,High
2025-10-03,1,P004,Maggi 2-Minute Noodles,Snacks,South,155,35,54,38,48,10,Cloudy,0,50.27,High
2025-10-03,1,P005,Tata Salt 1kg,Staples,South,98,33,48,32,22,15,Stormy,0,21.96,High
2025-10-03,1,P006,Coca-Cola 600ml,Beverages,South,232,95,104,91,40,10,Sunny,0,42.64,High
2025-10-03,1,P007,Parle-G 800g,Snacks,South,222,35,51,33,65,0,Stormy,0,69.82,High
2025-10-03,1,P008,Surf Excel 1kg,Cleaning,South,174,36,52,38,220,0,Cloudy,0,207.79,High
2025-10-03,1,P009,Amul Butter 500g,Dairy,South,188,69,81,68,275,20,Stormy,0,302.35,High
2025-10-03,1,P010,Red Label Tea 500g,Beverages,South,278,72,83,70,255,5,Stormy,0,259.02,High
2025-10-04,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,200,138,138,140,58,0,Rainy,1,56.92,High
2025-10-04,1,P002,Britannia Good Day 600g,Snacks,South,286,131,149,135,120,0,Stormy,1,109.02,High
2025-10-04,1,P003,Aashirvaad Atta 5kg,Staples,South,106,115,126,117,248,20,Sunny,1,231.3,High
2025-10-04,1,P004,Maggi 2-Minute Noodles,Snacks,South,276,101,105,100,48,10,Cloudy,1,44.76,High
2025-10-04,1,P005,Tata Salt 1kg,Staples,South,154,125,142,124,22,0,Sunny,1,20.0,High
2025-10-04,1,P006,Coca-Cola 600ml,Beverages,South,51,127,127,129,40,0,Stormy,1,36.95,High
2025-10-04,1,P007,Parle-G 800g,Snacks,South,174,69,82,71,65,5,Rainy,0,59.05,High
2025-10-04,1,P008,Surf Excel 1kg,Cleaning,South,266,49,62,49,220,0,Sunny,0,207.22,High
2025-10-04,1,P009,Amul Butter 500g,Dairy,South,230,108,114,112,275,20,Rainy,1,266.76,High
2025-10-04,1,P010,Red Label Tea 500g,Beverages,South,244,130,149,133,255,10,Cloudy,0,248.92,High
2025-10-05,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,165,88,95,83,58,20,Sunny,1,56.38,High
2025-10-05,1,P002,Britannia Good Day 600g,Snacks,South,231,41,56,37,120,0,Stormy,0,131.81,High
2025-10-05,1,P003,Aashirvaad Atta 5kg,Staples,South,288,116,120,113,248,0,Sunny,0,245.56,High
2025-10-05,1,P004,Maggi 2-Minute Noodles,Snacks,South,131,78,80,74,48,0,Sunny,0,44.24,High
2025-10-05,1,P005,Tata Salt 1kg,Staples,South,117,69,69,64,22,15,Sunny,0,20.62,High
2025-10-05,1,P006,Coca-Cola 600ml,Beverages,South,244,111,113,107,40,0,Sunny,0,43.96,High
2025-10-05,1,P007,Parle-G 800g,Snacks,South,174,77,79,73,65,20,Sunny,0,59.08,High
2025-10-05,1,P008,Surf Excel 1kg,Cleaning,South,217,107,112,102,220,15,Stormy,0,229.96,High
2025-10-05,1,P009,Amul Butter 500g,Dairy,South,215,105,112,106,275,10,Stormy,0,300.57,High
2025-10-05,1,P010,Red Label Tea 500g,Beverages,South,213,136,138,136,255,0,Stormy,1,249.96,High
2025-10-06,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,214,58,63,54,58,5,Cloudy,0,59.83,High
2025-10-06,1,P002,Britannia Good Day 600g,Snacks,South,253,45,45,40,120,5,Sunny,0,111.05,High
2025-10-06,1,P003,Aashirvaad Atta 5kg,Staples,South,229,51,62,50,248,0,Rainy,0,263.39,High
2025-10-06,1,P004,Maggi 2-Minute Noodles,Snacks,South,118,83,88,86,48,0,Rainy,0,46.82,High
2025-10-06,1,P005,Tata Salt 1kg,Staples,South,298,75,88,78,22,5,Stormy,0,21.62,High
2025-10-06,1,P006,Coca-Cola 600ml,Beverages,South,252,73,75,69,40,5,Stormy,0,36.39,High
2025-10-06,1,P007,Parle-G 800g,Snacks,South,121,63,72,60,65,20,Sunny,1,60.19,High
2025-10-06,1,P008,Surf Excel 1kg,Cleaning,South,202,60,74,58,220,0,Rainy,0,239.24,High
2025-10-06,1,P009,Amul Butter 500g,Dairy,South,67,30,43,27,275,10,Cloudy,1,294.48,High
2025-10-06,1,P010,Red Label Tea 500g,Beverages,South,263,92,92,95,255,15,Rainy,1,258.18,High
2025-10-07,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,50,69,80,67,58,20,Stormy,1,52.91,High
2025-10-07,1,P002,Britannia Good Day 600g,Snacks,South,203,108,117,110,120,0,Stormy,0,108.97,High
2025-10-07,1,P003,Aashirvaad Atta 5kg,Staples,South,103,99,112,97,248,10,Sunny,0,242.36,High
2025-10-07,1,P004,Maggi 2-Minute Noodles,Snacks,South,184,71,78,69,48,0,Rainy,0,52.34,High
2025-10-07,1,P005,Tata Salt 1kg,Staples,South,239,55,69,51,22,0,Stormy,0,24.16,High
2025-10-07,1,P006,Coca-Cola 600ml,Beverages,South,169,82,99,79,40,0,Stormy,0,40.91,High
2025-10-07,1,P007,Parle-G 800g,Snacks,South,142,61,77,57,65,15,Cloudy,1,61.8,High
2025-10-07,1,P008,Surf Excel 1kg,Cleaning,South,56,45,49,49,220,10,Sunny,0,205.61,High
2025-10-07,1,P009,Amul Butter 500g,Dairy,South,135,108,119,107,275,5,Stormy,1,286.75,High
2025-10-07,1,P010,Red Label Tea 500g,Beverages,South,233,112,116,112,255,0,Sunny,0,233.82,High
2025-10-08,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,250,32,39,32,58,10,Cloudy,0,58.5,High
2025-10-08,1,P002,Britannia Good Day 600g,Snacks,South,150,108,108,106,120,10,Sunny,1,120.86,High
2025-10-08,1,P003,Aashirvaad Atta 5kg,Staples,South,297,64,77,65,248,5,Stormy,1,266.68,High
2025-10-08,1,P004,Maggi 2-Minute Noodles,Snacks,South,150,37,51,39,48,20,Stormy,0,47.7,High
2025-10-08,1,P005,Tata Salt 1kg,Staples,South,198,91,109,89,22,15,Rainy,0,21.07,High
2025-10-08,1,P006,Coca-Cola 600ml,Beverages,South,93,96,103,98,40,15,Cloudy,0,38.52,High
2025-10-08,1,P007,Parle-G 800g,Snacks,South,75,30,48,26,65,5,Stormy,0,63.59,High
2025-10-08,1,P008,Surf Excel 1kg,Cleaning,South,286,72,83,71,220,0,Rainy,1,200.05,High
2025-10-08,1,P009,Amul Butter 500g,Dairy,South,181,67,68,70,275,0,Cloudy,0,280.47,High
2025-10-08,1,P010,Red Label Tea 500g,Beverages,South,132,80,82,77,255,0,Rainy,0,270.73,High
2025-10-09,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,255,72,79,68,58,5,Rainy,0,58.2,High
2025-10-09,1,P002,Britannia Good Day 600g,Snacks,South,227,93,97,97,120,0,Stormy,1,121.5,High
2025-10-09,1,P003,Aashirvaad Atta 5kg,Staples,South,288,90,103,85,248,0,Rainy,1,250.54,High
2025-10-09,1,P004,Maggi 2-Minute Noodles,Snacks,South,50,102,112,98,48,0,Cloudy,0,47.06,High
2025-10-09,1,P005,Tata Salt 1kg,Staples,South,182,60,69,63,22,10,Stormy,1,23.84,High
2025-10-09,1,P006,Coca-Cola 600ml,Beverages,South,86,61,77,60,40,10,Sunny,0,38.56,High
2025-10-09,1,P007,Parle-G 800g,Snacks,South,192,94,108,93,65,0,Sunny,1,61.41,High
2025-10-09,1,P008,Surf Excel 1kg,Cleaning,South,175,67,73,64,220,0,Rainy,1,231.3,High
2025-10-09,1,P009,Amul Butter 500g,Dairy,South,250,44,50,39,275,15,Rainy,0,248.86,High
2025-10-09,1,P010,Red Label Tea 500g,Beverages,South,97,76,82,78,255,5,Sunny,0,266.65,High
2025-10-10,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,230,97,104,97,58,0,Rainy,0,59.99,High
2025-10-10,1,P002,Britannia Good Day 600g,Snacks,South,140,111,130,113,120,15,Rainy,0,124.17,High
2025-10-10,1,P003,Aashirvaad Atta 5kg,Staples,South,149,92,99,88,248,10,Rainy,0,232.05,High
2025-10-10,1,P004,Maggi 2-Minute Noodles,Snacks,South,91,72,76,75,48,0,Cloudy,0,46.08,High
2025-10-10,1,P005,Tata Salt 1kg,Staples,South,145,45,49,43,22,20,Cloudy,1,20.31,High
2025-10-10,1,P006,Coca-Cola 600ml,Beverages,South,195,83,87,78,40,20,Cloudy,0,37.87,High
2025-10-10,1,P007,Parle-G 800g,Snacks,South,108,74,87,69,65,5,Rainy,0,67.24,High
2025-10-10,1,P008,Surf Excel 1kg,Cleaning,South,69,93,94,97,220,5,Rainy,0,230.41,High
2025-10-10,1,P009,Amul Butter 500g,Dairy,South,142,47,49,50,275,0,Sunny,1,276.59,High
2025-10-10,1,P010,Red Label Tea 500g,Beverages,South,292,46,47,44,255,5,Sunny,1,246.83,High
2025-10-11,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,268,140,147,143,58,0,Stormy,0,54.07,High
2025-10-11,1,P002,Britannia Good Day 600g,Snacks,South,178,109,124,108,120,0,Cloudy,0,113.36,High
2025-10-11,1,P003,Aashirvaad Atta 5kg,Staples,South,160,99,102,96,248,5,Rainy,1,224.56,High
2025-10-11,1,P004,Maggi 2-Minute Noodles,Snacks,South,56,124,127,128,48,5,Sunny,0,50.89,High
2025-10-11,1,P005,Tata Salt 1kg,Staples,South,81,142,151,143,22,0,Sunny,0,23.9,High
2025-10-11,1,P006,Coca-Cola 600ml,Beverages,South,193,68,73,67,40,20,Sunny,1,38.14,High
2025-10-11,1,P007,Parle-G 800g,Snacks,South,261,60,60,58,65,20,Rainy,0,61.22,High
2025-10-11,1,P008,Surf Excel 1kg,Cleaning,South,270,119,125,121,220,0,Sunny,1,200.32,High
2025-10-11,1,P009,Amul Butter 500g,Dairy,South,263,121,128,118,275,15,Rainy,0,262.28,High
2025-10-11,1,P010,Red Label Tea 500g,Beverages,South,138,137,143,137,255,0,Stormy,0,235.1,High
2025-10-12,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,231,61,66,60,58,0,Rainy,0,53.13,High
2025-10-12,1,P002,Britannia Good Day 600g,Snacks,South,262,100,112,97,120,10,Stormy,0,115.0,High
2025-10-12,1,P003,Aashirvaad Atta 5kg,Staples,South,279,108,119,108,248,20,Stormy,0,243.78,High
2025-10-12,1,P004,Maggi 2-Minute Noodles,Snacks,South,254,58,68,62,48,0,Sunny,0,45.99,High
2025-10-12,1,P005,Tata Salt 1kg,Staples,South,90,88,98,91,22,0,Rainy,1,21.54,High
2025-10-12,1,P006,Coca-Cola 600ml,Beverages,South,154,116,116,113,40,10,Rainy,0,40.91,High
2025-10-12,1,P007,Parle-G 800g,Snacks,South,55,135,154,139,65,0,Rainy,0,61.24,High
2025-10-12,1,P008,Surf Excel 1kg,Cleaning,South,54,133,135,130,220,5,Rainy,0,220.04,High
2025-10-12,1,P009,Amul Butter 500g,Dairy,South,188,37,51,32,275,0,Stormy,0,261.05,High
2025-10-12,1,P010,Red Label Tea 500g,Beverages,South,76,44,50,39,255,0,Rainy,0,264.13,High
2025-10-13,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,78,63,71,66,58,0,Rainy,0,54.41,High
2025-10-13,1,P002,Britannia Good Day 600g,Snacks,South,96,37,43,34,120,15,Stormy,0,125.9,High
2025-10-13,1,P003,Aashirvaad Atta 5kg,Staples,South,92,111,128,112,248,5,Sunny,0,253.3,High
2025-10-13,1,P004,Maggi 2-Minute Noodles,Snacks,South,278,40,40,40,48,15,Cloudy,0,47.48,High
2025-10-13,1,P005,Tata Salt 1kg,Staples,South,205,65,76,66,22,0,Cloudy,1,23.23,High
2025-10-13,1,P006,Coca-Cola 600ml,Beverages,South,100,40,40,41,40,5,Stormy,0,37.3,High
2025-10-13,1,P007,Parle-G 800g,Snacks,South,126,57,64,61,65,20,Rainy,0,67.83,High
2025-10-13,1,P008,Surf Excel 1kg,Cleaning,South,87,86,92,87,220,0,Stormy,1,225.23,High
2025-10-13,1,P009,Amul Butter 500g,Dairy,South,261,78,82,74,275,0,Cloudy,1,290.08,High
2025-10-13,1,P010,Red Label Tea 500g,Beverages,South,183,76,92,75,255,20,Cloudy,0,253.49,High
2025-10-14,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,299,100,102,103,58,5,Sunny,0,59.74,High
2025-10-14,1,P002,Britannia Good Day 600g,Snacks,South,127,57,67,58,120,5,Cloudy,0,131.48,High
2025-10-14,1,P003,Aashirvaad Atta 5kg,Staples,South,276,62,74,63,248,10,Stormy,0,252.15,High
2025-10-14,1,P004,Maggi 2-Minute Noodles,Snacks,South,135,79,84,80,48,0,Cloudy,0,50.28,High
2025-10-14,1,P005,Tata Salt 1kg,Staples,South,81,31,38,26,22,0,Stormy,1,22.18,High
2025-10-14,1,P006,Coca-Cola 600ml,Beverages,South,242,70,76,73,40,0,Sunny,0,43.53,High
2025-10-14,1,P007,Parle-G 800g,Snacks,South,109,108,113,107,65,10,Cloudy,0,62.85,High
2025-10-14,1,P008,Surf Excel 1kg,Cleaning,South,108,69,82,69,220,15,Sunny,1,235.94,High
2025-10-14,1,P009,Amul Butter 500g,Dairy,South,84,49,64,49,275,20,Stormy,0,271.37,High
2025-10-14,1,P010,Red Label Tea 500g,Beverages,South,257,63,68,66,255,10,Rainy,1,246.65,High
2025-10-15,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,277,44,63,47,58,20,Stormy,0,61.97,High
2025-10-15,1,P002,Britannia Good Day 600g,Snacks,South,228,48,54,43,120,20,Rainy,0,117.24,High
2025-10-15,1,P003,Aashirvaad Atta 5kg,Staples,South,235,56,66,52,248,20,Cloudy,0,242.16,High
2025-10-15,1,P004,Maggi 2-Minute Noodles,Snacks,South,58,92,104,96,48,5,Rainy,0,50.91,High
2025-10-15,1,P005,Tata Salt 1kg,Staples,South,130,80,92,78,22,15,Sunny,0,21.56,High
2025-10-15,1,P006,Coca-Cola 600ml,Beverages,South,262,65,81,60,40,10,Rainy,0,41.61,High
2025-10-15,1,P007,Parle-G 800g,Snacks,South,155,38,53,39,65,5,Stormy,1,70.69,High
2025-10-15,1,P008,Surf Excel 1kg,Cleaning,South,180,55,57,51,220,5,Rainy,1,213.99,High
2025-10-15,1,P009,Amul Butter 500g,Dairy,South,275,40,42,44,275,0,Cloudy,0,283.46,High
2025-10-15,1,P010,Red Label Tea 500g,Beverages,South,186,87,104,89,255,20,Rainy,0,239.84,High
2025-10-16,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,228,72,82,70,58,20,Stormy,0,59.34,High
2025-10-16,1,P002,Britannia Good Day 600g,Snacks,South,231,104,120,107,120,0,Cloudy,0,131.33,High
2025-10-16,1,P003,Aashirvaad Atta 5kg,Staples,South,200,103,104,104,248,0,Cloudy,0,251.6,High
2025-10-16,1,P004,Maggi 2-Minute Noodles,Snacks,South,115,43,54,41,48,0,Cloudy,1,50.96,High
2025-10-16,1,P005,Tata Salt 1kg,Staples,South,155,88,99,86,22,20,Stormy,0,23.25,High
2025-10-16,1,P006,Coca-Cola 600ml,Beverages,South,244,50,64,52,40,0,Sunny,0,38.12,High
2025-10-16,1,P007,Parle-G 800g,Snacks,South,187,28,35,26,65,0,Cloudy,0,60.38,High
2025-10-16,1,P008,Surf Excel 1kg,Cleaning,South,145,87,104,84,220,10,Stormy,0,240.81,High
2025-10-16,1,P009,Amul Butter 500g,Dairy,South,77,44,61,47,275,0,Cloudy,0,255.23,High
2025-10-16,1,P010,Red Label Tea 500g,Beverages,South,279,78,79,73,255,5,Cloudy,1,278.04,High
2025-10-17,1,P001,Amul Taaza Toned Milk 1L,Dairy,South,142,113,118,108,58,10,Rainy,1,58.63,High
2025-10-17,1,P002,Britannia Good Day 600g,Snacks,South,200,76,80,78,120,0,Rainy,0,113.89,High
2025-10-17,1,P003,Aashirvaad Atta 5kg,Staples,South,225,77,88,77,248,10,Stormy,0,260.54,High
2025-10-17,1,P004,Maggi 2-Minute Noodles,Snacks,South,285,32,37,29,48,5,Sunny,0,49.01,High
